timestamp,a_x,a_y,a_z,class_label
9/25/25 11:46,0.062952,-0.08906,0.722972,1
9/25/25 11:46,0.059048,0.346236,1.315404,1
9/25/25 11:46,0.059048,0.346236,1.315404,1
9/25/25 11:46,0.059048,0.346236,1.315404,1
9/25/25 11:46,0.059048,0.346236,1.315404,1
9/25/25 11:46,0.059048,0.346236,1.315404,1
9/25/25 11:46,0.059048,0.346236,1.315404,1
9/25/25 11:46,0.059048,0.346236,1.315404,1
9/25/25 11:46,0.059048,0.346236,1.315404,1
9/25/25 11:46,0.059048,0.346236,1.315404,1
9/25/25 11:46,0.059048,0.346236,1.315404,1
9/25/25 11:46,0.059048,0.346236,1.315404,1
9/25/25 11:46,0.059048,0.346236,1.315404,1
9/25/25 11:46,0.059048,0.346236,1.315404,1
9/25/25 11:46,0.007564,-0.027572,0.957944,1
9/25/25 11:46,0.007564,-0.027572,0.957944,1
9/25/25 11:46,0.007564,-0.027572,0.957944,1
9/25/25 11:46,0.007564,-0.027572,0.957944,1
9/25/25 11:46,0.007564,-0.027572,0.957944,1
9/25/25 11:46,0.007564,-0.027572,0.957944,1
9/25/25 11:46,0.007564,-0.027572,0.957944,1
9/25/25 11:46,0.007564,-0.027572,0.957944,1
9/25/25 11:46,0.007564,-0.027572,0.957944,1
9/25/25 11:46,0.007564,-0.027572,0.957944,1
9/25/25 11:46,0.007564,-0.027572,0.957944,1
9/25/25 11:46,0.007564,-0.027572,0.957944,1
9/25/25 11:46,0.007564,-0.027572,0.957944,1
9/25/25 11:46,0.007564,-0.027572,0.957944,1
9/25/25 11:46,0.113704,-0.049044,1.013332,1
9/25/25 11:46,0.113704,-0.049044,1.013332,1
9/25/25 11:46,0.113704,-0.049044,1.013332,1
9/25/25 11:46,0.113704,-0.049044,1.013332,1
9/25/25 11:46,0.113704,-0.049044,1.013332,1
9/25/25 11:46,0.113704,-0.049044,1.013332,1
9/25/25 11:46,0.113704,-0.049044,1.013332,1
9/25/25 11:46,0.113704,-0.049044,1.013332,1
9/25/25 11:46,0.113704,-0.049044,1.013332,1
9/25/25 11:46,0.113704,-0.049044,1.013332,1
9/25/25 11:46,0.113704,-0.049044,1.013332,1
9/25/25 11:46,0.113704,-0.049044,1.013332,1
9/25/25 11:46,0.113704,-0.049044,1.013332,1
9/25/25 11:46,-0.039528,0.237412,1.15656,1
9/25/25 11:46,-0.039528,0.237412,1.15656,1
9/25/25 11:46,-0.039528,0.237412,1.15656,1
9/25/25 11:46,-0.039528,0.237412,1.15656,1
9/25/25 11:46,-0.039528,0.237412,1.15656,1
9/25/25 11:46,-0.039528,0.237412,1.15656,1
9/25/25 11:46,-0.039528,0.237412,1.15656,1
9/25/25 11:46,-0.039528,0.237412,1.15656,1
9/25/25 11:46,-0.039528,0.237412,1.15656,1
9/25/25 11:46,-0.039528,0.237412,1.15656,1
9/25/25 11:46,-0.039528,0.237412,1.15656,1
9/25/25 11:46,-0.039528,0.237412,1.15656,1
9/25/25 11:46,-0.039528,0.237412,1.15656,1
9/25/25 11:46,0.004392,-0.189344,0.643672,1
9/25/25 11:46,0.004392,-0.189344,0.643672,1
9/25/25 11:46,0.004392,-0.189344,0.643672,1
9/25/25 11:46,0.004392,-0.189344,0.643672,1
9/25/25 11:46,0.004392,-0.189344,0.643672,1
9/25/25 11:46,0.004392,-0.189344,0.643672,1
9/25/25 11:46,0.004392,-0.189344,0.643672,1
9/25/25 11:46,0.004392,-0.189344,0.643672,1
9/25/25 11:46,0.004392,-0.189344,0.643672,1
9/25/25 11:46,0.004392,-0.189344,0.643672,1
9/25/25 11:46,0.004392,-0.189344,0.643672,1
9/25/25 11:46,0.004392,-0.189344,0.643672,1
9/25/25 11:46,0.004392,-0.189344,0.643672,1
9/25/25 11:46,0.004392,-0.189344,0.643672,1
9/25/25 11:46,0.067344,0.240828,1.32736,1
