ax,ay,az,gx,gy,gz,class_label
0.038796,0.03538,1.004792,-0.63,-0.14,-0.1925,0
0.038796,0.03416,1.006256,-0.77,-0.1925,-0.2275,0
0.037332,0.034648,1.005524,-0.735,-0.1575,-0.1925,0
0.039528,0.03538,1.005524,-0.7175,-0.21,-0.1225,0
0.040016,0.031964,1.005036,-0.5075,0,-0.1225,0
0.039772,0.033916,1.00528,-0.7,-0.175,-0.175,0
0.04148,0.034404,1.006012,-0.8575,-0.1225,-0.245,0
0.035624,0.033672,1.001132,-0.63,-0.14,-0.175,0
0.038796,0.034648,1.00406,-0.595,-0.0525,-0.2275,0
0.0366,0.035136,1.003328,-0.77,-0.21,-0.2625,0
0.038308,0.03538,1.007232,-0.7175,-0.1925,-0.175,0
0.038552,0.033672,1.00406,-0.5775,-0.1225,-0.21,0
0.038308,0.033916,1.003328,-0.7525,-0.105,-0.21,0
0.033916,0.035624,1.004304,-0.735,-0.175,-0.2975,0
0.038308,0.033428,1.007964,-0.6825,-0.1925,-0.21,0
0.036356,0.033916,1.006012,-0.665,-0.2275,-0.1225,0
0.0366,0.036112,1.003816,-0.6125,-0.07,-0.2275,0
0.041724,0.033916,1.006256,-0.63,-0.1225,-0.1925,0
0.0366,0.035868,1.005036,-0.7,-0.175,-0.1925,0
0.038064,0.03294,1.00406,-0.595,-0.0875,-0.175,0
0.038796,0.03416,1.007964,-0.77,-0.0525,-0.245,0
0.038308,0.033672,1.003816,-0.595,-0.1925,-0.1575,0
0.038064,0.03538,1.006012,-0.7,-0.14,-0.2275,0
0.036844,0.030012,1.003816,-0.5775,-0.105,-0.2625,0
0.038308,0.0366,1.00528,-0.665,-0.1925,-0.1575,0
0.036112,0.033672,1.003084,-0.595,-0.175,-0.21,0
0.03782,0.035868,1.003816,-0.77,-0.105,-0.21,0
0.038308,0.033672,1.006744,-0.665,-0.2275,-0.21,0
0.040504,0.0366,1.006012,-0.84,-0.2625,-0.1575,0
0.04026,0.034648,1.003084,-0.6475,-0.14,-0.2625,0
0.038552,0.034648,1.005036,-0.8225,-0.21,-0.1925,0
0.038796,0.032452,1.004792,-0.455,-0.1225,-0.2275,0
0.038552,0.036356,1.004304,-0.735,-0.1575,-0.21,0
0.035868,0.032208,1.004792,-0.49,-0.105,-0.1925,0
0.03904,0.03294,1.003572,-0.735,0,-0.1925,0
0.040748,0.03416,1.002596,-0.455,-0.1225,-0.1575,0
0.038552,0.03416,1.005036,-0.8225,-0.14,-0.245,0
0.038796,0.033428,1.004304,-0.6125,-0.0175,-0.21,0
0.040504,0.033916,1.003084,-0.6125,0,-0.21,0
0.03904,0.033184,1.00406,-0.6125,-0.175,-0.1575,0
0.039284,0.035624,1.006988,-0.665,-0.14,-0.1925,0
0.03782,0.034892,1.002596,-0.735,-0.175,-0.14,0
0.039528,0.032696,1.006744,-0.7,-0.21,-0.21,0
0.040016,0.034404,1.005524,-0.735,-0.105,-0.21,0
0.040992,0.03416,1.004548,-0.6125,-0.0175,-0.1575,0
0.03904,0.033428,1.004304,-0.8575,-0.21,-0.2275,0
0.04026,0.034404,1.00406,-0.5075,0,-0.2625,0
0.03904,0.035868,1.004548,-0.6825,-0.21,-0.175,0
0.038064,0.033428,1.006012,-0.5425,-0.07,-0.245,0
0.038308,0.032696,1.002352,-0.6125,-0.105,-0.28,0
0.040992,0.036356,1.004792,-0.735,-0.1225,-0.245,0
0.039772,0.03538,1.00284,-0.7175,-0.245,-0.14,0
0.037088,0.033428,1.0065,-0.49,0.035,-0.245,0
0.037332,0.035868,1.005036,-0.7175,-0.175,-0.1225,0
0.038308,0.035624,1.006988,-0.5425,-0.1225,-0.2275,0
0.03904,0.035624,1.004792,-0.7,-0.07,-0.2625,0
0.038796,0.034892,1.006256,-0.665,-0.07,-0.1925,0
0.03904,0.033184,1.003328,-0.5775,-0.1575,-0.1925,0
0.039284,0.036112,1.007476,-0.49,-0.07,-0.175,0
0.039284,0.034404,1.005036,-0.8225,-0.175,-0.1575,0
0.04148,0.032696,1.0065,-0.6475,-0.1225,-0.105,0
0.040504,0.031476,1.006744,-0.63,-0.14,-0.21,0
0.036112,0.03294,1.005036,-0.42,-0.105,-0.2275,0
0.039284,0.032696,1.003084,-0.5775,-0.0875,-0.21,0
0.04148,0.033428,1.004792,-0.525,-0.035,-0.21,0
0.03904,0.03416,1.005036,-0.7525,-0.175,-0.1925,0
0.037332,0.034892,1.006988,-0.5775,-0.0875,-0.2275,0
0.042212,0.031476,1.001376,-0.665,0.0525,-0.2625,0
0.04026,0.034648,1.003328,-0.4375,-0.105,-0.21,0
0.039772,0.034404,1.00528,-0.7,-0.14,-0.21,0
0.035868,0.0366,1.0065,-0.595,0,-0.2625,0
0.038064,0.033428,1.005036,-0.7525,-0.1925,-0.1925,0
0.040016,0.034404,1.004548,-0.5075,-0.105,-0.28,0
0.038064,0.032208,1.002596,-0.805,-0.07,-0.21,0
0.039772,0.035624,1.005768,-0.5075,-0.0875,-0.14,0
0.038552,0.034648,1.004304,-0.63,-0.1225,-0.175,0
0.038308,0.0366,1.003328,-0.56,-0.105,-0.175,0
0.041968,0.031964,1.006256,-0.7175,-0.0875,-0.105,0
0.041236,0.032452,1.006256,-0.6475,-0.1925,-0.1575,0
0.038796,0.032696,1.006012,-0.42,-0.07,-0.1575,0
0.03904,0.03416,1.003084,-0.6125,-0.035,-0.21,0
0.040016,0.031232,1.007964,-0.6825,-0.0525,-0.175,0
0.038308,0.03538,1.00528,-0.7175,-0.1925,-0.2275,0
0.037576,0.036112,1.006256,-0.6825,-0.2625,-0.14,0
0.039772,0.036356,1.004792,-0.63,-0.035,-0.2275,0
0.03904,0.03416,1.007964,-0.4725,-0.0525,-0.175,0
0.038064,0.0366,1.004304,-0.9625,-0.2275,-0.2625,0
0.040016,0.033428,1.00772,-0.6125,-0.105,-0.2275,0
0.038308,0.034892,1.0065,-0.875,-0.14,-0.2275,0
0.036356,0.034648,1.00406,-0.4725,-0.1225,-0.105,0
0.040504,0.035868,1.00528,-0.7175,-0.1925,-0.2275,0
0.037576,0.033184,1.005036,-0.6125,-0.175,-0.1925,0
0.040992,0.03294,1.004792,-0.665,-0.0875,-0.2625,0
0.036356,0.034404,1.00284,-0.4375,-0.1575,-0.245,0
0.039528,0.031476,1.006744,-0.665,-0.0875,-0.2975,0
0.038308,0.034892,1.003084,-0.665,-0.14,-0.2275,0
0.038552,0.033184,1.004304,-0.7175,-0.14,-0.1925,0
0.040748,0.034404,1.00406,-0.63,-0.1575,-0.21,0
0.039284,0.034648,1.006744,-0.665,-0.0175,-0.2625,0
0.036356,0.033428,1.005768,-0.6825,-0.14,-0.1225,0
0.038064,0.03172,1.006256,-0.6475,-0.1225,-0.175,0
0.039284,0.03416,1.002596,-0.7,-0.14,-0.21,0
0.038552,0.032452,1.006744,-0.735,-0.0875,-0.245,0
0.040992,0.034648,1.003572,-0.805,-0.035,-0.1925,0
0.04026,0.035624,1.004792,-0.5075,-0.07,-0.21,0
0.042212,0.034404,1.004304,-0.7875,-0.1925,-0.2625,0
0.038796,0.032208,1.003816,-0.455,0.0175,-0.1925,0
0.039772,0.033916,1.005768,-0.805,-0.21,-0.245,0
0.036112,0.033428,1.004792,-0.525,-0.07,-0.21,0
0.038796,0.033184,1.005036,-0.7525,-0.14,-0.245,0
0.038796,0.031964,1.005036,-0.6475,-0.2275,-0.1925,0
0.039284,0.033428,1.003816,-0.77,-0.1225,-0.1925,0
0.036112,0.033672,1.004792,-0.455,-0.07,-0.175,0
0.038308,0.03538,1.004792,-0.63,-0.07,-0.21,0
0.038552,0.035136,1.004548,-0.6125,-0.0875,-0.175,0
0.038552,0.033916,1.005768,-0.8225,-0.14,-0.1925,0
0.038064,0.03538,1.008208,-0.665,-0.1575,-0.1575,0
0.039528,0.03538,1.004304,-0.63,-0.07,-0.2275,0
0.038552,0.03416,1.005768,-0.49,-0.105,-0.175,0
0.038308,0.035136,1.004304,-0.7875,-0.2625,-0.21,0
0.03782,0.033916,1.00528,-0.735,-0.1925,-0.14,0
0.04026,0.033916,1.005524,-0.7525,-0.07,-0.21,0
0.039284,0.030988,1.006256,-0.6825,-0.1925,-0.1225,0
0.038552,0.034892,1.003816,-0.6475,-0.0525,-0.1925,0
0.0366,0.031964,1.0065,-0.455,-0.0875,-0.1575,0
0.038308,0.037332,1.004548,-0.7,-0.175,-0.1925,0
0.035624,0.031232,1.004548,-0.49,-0.07,-0.245,0
0.039528,0.03416,1.005036,-0.7175,-0.0525,-0.21,0
0.040016,0.032696,1.006256,-0.5775,-0.175,-0.175,0
0.039284,0.033672,1.003816,-0.805,0.035,-0.245,0
0.03782,0.031232,1.006256,-0.525,0,-0.1925,0
0.041724,0.034404,1.00162,-0.6125,-0.0525,-0.21,0
0.038064,0.033672,1.003572,-0.595,-0.0525,-0.2275,0
0.038308,0.03538,1.006256,-0.6825,-0.1925,-0.2275,0
0.038552,0.031476,1.00528,-0.6825,-0.175,-0.175,0
0.03904,0.035136,1.003816,-0.735,0.035,-0.21,0
0.040504,0.035136,1.00406,-0.56,-0.07,-0.2275,0
0.038064,0.033428,1.004792,-0.7875,-0.14,-0.14,0
0.037576,0.03416,1.005524,-0.63,-0.0875,-0.245,0
0.039284,0.035136,1.00284,-0.7,-0.07,-0.21,0
0.041724,0.03172,1.001132,-0.6125,-0.1575,-0.2625,0
0.037576,0.033916,1.001864,-0.665,-0.14,-0.245,0
0.036844,0.033672,1.005524,-0.6475,-0.1225,-0.175,0
0.038796,0.034892,1.006256,-0.56,-0.0525,-0.1925,0
0.03782,0.031964,1.00162,-0.63,0.0175,-0.175,0
0.037088,0.034892,1.004304,-0.525,-0.035,-0.245,0
0.03904,0.03416,1.004304,-0.7525,-0.21,-0.175,0
0.040016,0.035624,1.004792,-0.6125,-0.105,-0.175,0
0.03904,0.031232,1.004792,-0.665,-0.0875,-0.28,0
0.038552,0.035136,1.00284,-0.5425,-0.175,-0.1925,0
0.03904,0.031232,1.00284,-0.595,-0.105,-0.2275,0
0.039772,0.037088,1.006256,-0.735,-0.0875,-0.245,0
0.040016,0.033672,1.005524,-0.7525,-0.245,-0.21,0
0.038064,0.036356,1.003328,-0.595,0,-0.1925,0
0.039772,0.030744,1.004304,-0.42,-0.07,-0.175,0
0.038552,0.03294,1.004792,-0.6475,-0.1925,-0.21,0
0.04026,0.035136,1.006256,-0.7175,-0.0875,-0.2625,0
0.038552,0.034648,1.006744,-0.7875,-0.1925,-0.14,0
0.038796,0.034404,1.003328,-0.5775,-0.1925,-0.1925,0
0.040016,0.033672,1.003572,-0.56,-0.0175,-0.2275,0
0.038552,0.030256,1.006012,-0.5775,-0.175,-0.1225,0
0.038308,0.034648,1.005036,-0.7175,-0.28,-0.2275,0
0.036844,0.034404,1.006256,-0.595,-0.035,-0.2625,0
0.040016,0.035136,1.006256,-0.63,-0.1925,-0.1575,0
0.037088,0.034404,1.006744,-0.665,-0.14,-0.1575,0
0.040016,0.037332,1.007232,-0.665,-0.14,-0.14,0
0.039528,0.030988,1.002352,-0.63,-0.0875,-0.2625,0
0.036112,0.035624,1.003816,-0.56,-0.0875,-0.2275,0
0.037088,0.033916,1.003084,-0.6475,-0.14,-0.2275,0
0.038064,0.032208,1.00528,-0.5075,-0.035,-0.105,0
0.038552,0.031232,1.00406,-0.735,-0.2275,-0.1225,0
0.039772,0.034892,1.004792,-0.7,-0.07,-0.2275,0
0.035868,0.03538,1.005036,-0.7875,-0.1575,-0.2275,0
0.038308,0.035136,1.002352,-0.5425,-0.035,-0.1925,0
0.035624,0.032696,1.00284,-0.595,-0.14,-0.1925,0
0.037332,0.035624,1.004792,-0.5775,-0.105,-0.21,0
0.040016,0.034648,1.005524,-0.8575,-0.1925,-0.2275,0
0.03782,0.034648,1.003816,-0.5425,-0.0525,-0.28,0
0.040504,0.033428,1.005524,-0.77,-0.105,-0.2275,0
0.03538,0.036356,1.005524,-0.5425,-0.1225,-0.21,0
0.040504,0.03538,1.00528,-0.6825,-0.2275,-0.21,0
0.038796,0.03538,1.005036,-0.6475,0,-0.21,0
0.03782,0.033184,1.005524,-0.7175,-0.1225,-0.175,0
0.034892,0.0366,1.003572,-0.5425,-0.28,-0.21,0
0.038064,0.03416,1.006988,-0.7175,-0.0525,-0.175,0
0.038552,0.033428,1.003328,-0.525,-0.07,-0.245,0
0.037576,0.031476,1.004548,-0.7175,-0.0875,-0.1575,0
0.03904,0.034892,1.003816,-0.7,-0.14,-0.1925,0
0.040504,0.033428,1.007232,-0.7,-0.1575,-0.1575,0
0.03904,0.034648,1.007964,-0.6825,-0.2275,-0.14,0
0.040992,0.032452,1.00528,-0.595,0.0175,-0.1925,0
0.040016,0.036112,1.004792,-0.63,-0.0875,-0.175,0
0.039284,0.035136,1.005768,-0.595,-0.0875,-0.2275,0
0.038064,0.034648,1.003816,-0.735,-0.14,-0.21,0
0.038308,0.031232,1.006988,-0.63,-0.1575,-0.14,0
0.039772,0.033428,1.004304,-0.8225,-0.0875,-0.21,0
0.035136,0.036356,1.003328,-0.6475,-0.0525,-0.175,0
0.039772,0.034648,1.004304,-0.7875,-0.1225,-0.175,0
0.037332,0.030988,1.004792,-0.49,-0.105,-0.175,0
0.04148,0.035624,1.00528,-0.77,-0.1925,-0.175,0
0.036356,0.036112,1.001864,-0.49,-0.0875,-0.21,0
0.039284,0.03416,1.005036,-0.7525,-0.0875,-0.245,0
0.036356,0.034404,1.003328,-0.5775,-0.14,-0.1575,0
0.037088,0.03294,1.006744,-0.735,-0.1225,-0.1575,0
0.038308,0.035136,1.001864,-0.5775,-0.1575,-0.105,0
0.038064,0.036112,1.00528,-0.63,-0.21,-0.1575,0
0.038308,0.032696,1.0065,-0.5775,-0.21,-0.175,0
0.03782,0.031476,1.005524,-0.7525,-0.1225,-0.1575,0
0.039772,0.033672,1.003328,-0.63,-0.175,-0.14,0
0.038308,0.030744,1.004304,-0.7,-0.105,-0.14,0
0.038796,0.034404,1.003816,-0.35,-0.035,-0.175,0
0.039772,0.03294,1.0065,-0.735,-0.1225,-0.245,0
0.039284,0.036356,1.005524,-0.6825,-0.2275,-0.14,0
0.038064,0.033672,1.004792,-0.6825,-0.14,-0.21,0
0.038552,0.032208,1.000888,-0.315,-0.0875,-0.1575,0
0.036844,0.03416,1.003328,-0.6475,-0.105,-0.2275,0
0.03904,0.036112,1.00284,-0.5775,-0.07,-0.175,0
0.03904,0.033672,1.005524,-0.77,-0.1225,-0.1925,0
0.035136,0.034404,1.005036,-0.5425,-0.0875,-0.2625,0
0.039772,0.03294,1.005524,-0.665,-0.035,-0.21,0
0.037088,0.034892,1.003816,-0.595,-0.0525,-0.21,0
0.038552,0.033428,1.004304,-0.6825,-0.245,-0.21,0
0.038308,0.03538,1.00528,-0.63,-0.1575,-0.1925,0
0.037088,0.035624,1.004792,-0.7525,-0.0525,-0.1575,0
0.038796,0.034892,1.00406,-0.6825,-0.0875,-0.1925,0
0.040992,0.033672,1.0065,-0.735,-0.0875,-0.175,0
0.038552,0.033916,1.004792,-0.6125,-0.105,-0.1925,0
0.038552,0.033184,1.00406,-0.665,-0.1225,-0.245,0
0.036844,0.036844,1.004548,-0.5075,-0.0875,-0.21,0
0.037576,0.033672,1.003816,-0.63,-0.105,-0.245,0
0.0427,0.034892,1.00406,-0.63,-0.175,-0.2275,0
0.038796,0.031964,1.005524,-0.735,-0.0525,-0.175,0
0.039528,0.032208,1.003816,-0.56,-0.105,-0.2275,0
0.040504,0.033672,1.006012,-0.7,-0.1575,-0.1575,0
0.03904,0.031232,1.003328,-0.5775,-0.035,-0.2275,0
0.039528,0.033672,1.004304,-0.7175,0,-0.175,0
0.03782,0.031964,1.003572,-0.7175,-0.2625,-0.14,0
0.040016,0.03294,1.007232,-0.6825,-0.0875,-0.21,0
0.039284,0.032208,1.004548,-0.5075,-0.105,-0.21,0
0.037332,0.033672,1.00772,-0.595,-0.07,-0.1575,0
0.039284,0.034648,1.006256,-0.77,-0.0875,-0.245,0
0.040992,0.033916,1.006744,-0.665,-0.105,-0.1925,0
0.037576,0.033916,1.00528,-0.6125,-0.105,-0.175,0
0.038308,0.033672,1.005768,-0.56,-0.0175,-0.2625,0
0.038308,0.033184,1.004548,-0.5775,-0.0525,-0.1575,0
0.03782,0.033672,1.0065,-0.77,-0.0875,-0.21,0
0.037088,0.032452,1.004548,-0.4725,-0.035,-0.21,0
0.03782,0.035136,1.00528,-0.525,-0.0525,-0.2275,0
0.0366,0.03538,1.005768,-0.455,-0.07,-0.14,0
0.039772,0.035624,1.005524,-0.7,0,-0.1225,0
0.040504,0.034404,1.005524,-0.63,-0.105,-0.1925,0
0.037088,0.03416,1.003816,-0.63,-0.1925,-0.175,0
0.0366,0.033916,1.005036,-0.455,-0.07,-0.21,0
0.039528,0.032208,1.005036,-0.5775,-0.0525,-0.1575,0
0.038796,0.030744,1.003328,-0.5425,-0.1925,-0.1925,0
0.040992,0.037332,1.006256,-0.63,-0.0525,-0.21,0
0.039772,0.034404,1.006012,-0.6125,-0.0875,-0.2275,0
0.037576,0.035868,1.004548,-0.7875,-0.245,-0.1225,0
0.037576,0.032208,1.003084,-0.385,-0.1225,-0.1925,0
0.036844,0.033672,1.005768,-0.6825,-0.21,-0.14,0
0.036844,0.033428,1.006012,-0.49,-0.2275,-0.175,0
0.03782,0.035136,1.002108,-0.595,0.0175,-0.2625,0
0.038552,0.032452,1.006012,-0.595,-0.1225,-0.14,0
0.038796,0.035624,1.005036,-0.7875,-0.2275,-0.14,0
0.037576,0.034404,1.004548,-0.63,-0.1225,-0.21,0
0.038308,0.035868,1.005036,-0.6475,-0.21,-0.1575,0
0.038552,0.034648,1.00528,-0.5775,-0.0875,-0.2625,0
0.03904,0.036356,1.007232,-0.6475,-0.1225,-0.245,0
0.038796,0.03294,1.004304,-0.7175,-0.14,-0.175,0
0.03904,0.033672,1.005524,-0.77,-0.2275,-0.175,0
0.038308,0.033672,1.005036,-0.63,-0.035,-0.1575,0
0.03904,0.033184,1.004548,-0.7,-0.0875,-0.1575,0
0.035136,0.032696,1.00528,-0.7175,-0.28,-0.175,0
0.040992,0.03294,1.004792,-0.7525,-0.0525,-0.175,0
0.0366,0.033428,1.004792,-0.56,-0.175,-0.1925,0
0.037576,0.034648,1.006256,-0.6825,-0.1225,-0.1925,0
0.006588,-0.044408,1.004304,-0.6475,-0.14,-0.385,0
0.0061,-0.044896,1.007964,-0.63,-0.0525,-0.3675,0
0.007076,-0.045628,1.010404,-0.6125,-0.1575,-0.315,0
0.005612,-0.043432,1.009672,-0.525,-0.105,-0.28,0
0.006588,-0.048068,1.004548,-0.455,-0.1575,-0.385,0
0.007076,-0.0427,1.006256,-0.7175,-0.07,-0.3675,0
0.006344,-0.048556,1.006988,-0.56,-0.175,-0.4025,0
0.008052,-0.044896,1.00406,-0.6825,-0.07,-0.3325,0
0.009028,-0.041724,1.007232,-0.7525,-0.2275,-0.2975,0
0.008296,-0.043188,1.010404,-0.875,-0.1575,-0.2975,0
0.007808,-0.046848,1.01016,-0.7,-0.14,-0.3325,0
0.006588,-0.044164,1.009428,-0.6125,-0.0875,-0.35,0
0.005856,-0.046604,1.010648,-0.5775,-0.245,-0.3675,0
0.008052,-0.048068,1.010892,-0.56,-0.2625,-0.2975,0
0.005368,-0.047092,1.010892,-0.5425,-0.1575,-0.315,0
0.005612,-0.04392,1.003328,-0.7,0,-0.28,0
0.007808,-0.0427,1.000888,-0.63,-0.07,-0.245,0
0.011224,-0.045628,1.00528,-0.7525,-0.0875,-0.245,0
0.006832,-0.04636,1.010892,-0.6125,-0.245,-0.315,0
0.003904,-0.046848,1.005036,-0.5425,-0.1925,-0.28,0
0.0061,-0.045628,1.007476,-0.5425,-0.245,-0.3675,0
0.006832,-0.043188,1.005524,-0.8225,-0.1225,-0.2975,0
0.008784,-0.047092,1.005524,-0.735,-0.21,-0.3675,0
0.008052,-0.043676,1.003816,-0.6475,-0.0875,-0.3325,0
0.004148,-0.044896,1.009428,-0.7175,-0.0875,-0.3325,0
0.006588,-0.044652,1.007232,-0.455,-0.14,-0.2625,0
0.009272,-0.045384,1.004548,-0.6825,-0.035,-0.3675,0
0.005612,-0.044896,1.006988,-0.56,-0.1925,-0.3325,0
0.008052,-0.04392,1.004792,-0.805,-0.14,-0.385,0
0.008784,-0.039528,1.00894,-0.84,-0.0175,-0.35,0
0.007564,-0.043432,1.005524,-0.805,-0.105,-0.35,0
0.008052,-0.044164,1.003572,-0.7175,-0.1225,-0.315,0
0.007808,-0.045628,1.008696,-0.6475,-0.1575,-0.385,0
0.00854,-0.044164,1.007476,-0.63,-0.1575,-0.245,0
0.007076,-0.045628,1.003572,-0.5775,-0.105,-0.2625,0
0.010492,-0.043676,1.004548,-0.4375,-0.0525,-0.3675,0
0.008784,-0.044408,1.006256,-0.6475,-0.0875,-0.3675,0
0.007808,-0.046604,1.006744,-0.7,-0.0525,-0.2975,0
0.007564,-0.043676,1.0065,-0.735,-0.14,-0.3325,0
0.007808,-0.045872,1.007476,-0.56,-0.14,-0.3325,0
0.009516,-0.044896,1.008696,-0.5425,-0.245,-0.28,0
0.00732,-0.047824,1.011624,-0.49,-0.14,-0.315,0
0.009516,-0.040992,1.009672,-0.5075,-0.2275,-0.3675,0
0.006344,-0.04392,1.003084,-0.6475,-0.0175,-0.3325,0
0.005856,-0.045384,1.00528,-0.6475,0,-0.3675,0
0.005856,-0.046604,1.00772,-0.6475,-0.105,-0.3325,0
0.006344,-0.04636,1.009672,-0.6825,-0.245,-0.28,0
0.006588,-0.046604,1.009916,-0.63,-0.21,-0.28,0
0.005124,-0.044652,1.010892,-0.4725,-0.2275,-0.28,0
0.00854,-0.044896,1.005036,-0.5425,-0.175,-0.2975,0
0.007564,-0.04636,1.002596,-0.7525,-0.105,-0.3325,0
0.007076,-0.043676,1.008452,-0.665,-0.1225,-0.2625,0
0.009272,-0.04148,1.001864,-0.665,-0.105,-0.35,0
0.007076,-0.043676,1.004548,-0.735,-0.105,-0.3675,0
0.006832,-0.04636,1.01382,-0.595,-0.315,-0.4025,0
0.0061,-0.048068,1.009916,-0.5775,-0.14,-0.2625,0
0.008784,-0.045384,1.006256,-0.7,-0.0525,-0.3675,0
0.009516,-0.045872,1.001376,-0.63,-0.14,-0.245,0
0.006588,-0.045872,1.002596,-0.5425,-0.0525,-0.4025,0
0.008784,-0.042456,1.002596,-0.7,-0.175,-0.315,0
0.007808,-0.044164,1.005524,-0.735,-0.07,-0.315,0
0.010248,-0.04514,1.006988,-0.7175,-0.14,-0.315,0
0.009272,-0.04392,1.00528,-0.735,-0.07,-0.4025,0
0.006344,-0.042944,1.003328,-0.6825,-0.0875,-0.28,0
0.00732,-0.042944,1.008208,-0.5425,-0.14,-0.3325,0
0.0061,-0.045384,1.003816,-0.49,-0.0875,-0.315,0
0.008052,-0.045628,1.007476,-0.5075,-0.105,-0.385,0
0.006588,-0.041724,1.003084,-0.665,-0.07,-0.315,0
0.008296,-0.044652,1.004792,-0.665,-0.0525,-0.2975,0
0.009028,-0.044408,1.00528,-0.665,-0.0875,-0.4725,0
0.008784,-0.046116,1.004304,-0.665,-0.07,-0.2975,0
0.010736,-0.042944,1.007476,-0.7175,-0.105,-0.2975,0
0.005124,-0.045628,1.012356,-0.735,-0.175,-0.3325,0
0.00732,-0.046848,1.01138,-0.5425,-0.1225,-0.35,0
0.005368,-0.047336,1.0126,-0.5425,-0.105,-0.385,0
0.0061,-0.046116,1.009916,-0.595,-0.1225,-0.4025,0
0.00488,-0.046116,1.00894,-0.5425,-0.245,-0.2625,0
0.006344,-0.04514,1.008208,-0.6125,-0.175,-0.4025,0
0.00854,-0.046604,1.006256,-0.595,-0.1225,-0.3675,0
0.007564,-0.046848,1.005524,-0.6825,-0.0525,-0.3325,0
0.00976,-0.044164,1.008696,-0.77,-0.1225,-0.3325,0
0.0061,-0.04392,1.011868,-0.6475,-0.0525,-0.385,0
0.0061,-0.044408,1.009184,-0.6125,-0.14,-0.35,0
0.005368,-0.04636,1.007964,-0.5775,-0.175,-0.3325,0
0.004636,-0.043676,1.008208,-0.4725,-0.245,-0.2975,0
0.007076,-0.046604,1.010648,-0.5425,-0.14,-0.315,0
0.006588,-0.043432,1.004304,-0.735,-0.0875,-0.35,0
0.009516,-0.047092,1.006012,-0.6475,-0.0525,-0.2975,0
0.005368,-0.044896,1.009428,-0.5425,-0.1925,-0.315,0
0.005856,-0.044896,1.00894,-0.6125,-0.14,-0.315,0
0.008052,-0.045384,1.005036,-0.5775,-0.105,-0.3675,0
0.007076,-0.044652,1.004548,-0.595,-0.14,-0.385,0
0.008052,-0.04514,1.003328,-0.6475,-0.0875,-0.3675,0
0.010004,-0.041968,1.00528,-0.63,-0.14,-0.315,0
0.008784,-0.04392,1.00406,-0.805,0.0525,-0.28,0
0.00732,-0.04392,1.008696,-0.6475,-0.2275,-0.2275,0
0.00732,-0.043188,1.010892,-0.6125,-0.14,-0.315,0
0.005612,-0.04514,1.008208,-0.6125,-0.175,-0.28,0
0.006832,-0.04758,1.010404,-0.595,-0.14,-0.3325,0
0.007808,-0.044652,1.010404,-0.56,-0.1925,-0.4375,0
0.006344,-0.04758,1.006012,-0.5075,-0.105,-0.35,0
0.010248,-0.042212,1.004304,-0.5075,-0.035,-0.3325,0
0.012688,-0.043188,1.006256,-0.84,0.0175,-0.3675,0
0.009028,-0.044408,1.006012,-0.6475,-0.1225,-0.3325,0
0.008784,-0.047336,1.008696,-0.77,-0.1925,-0.315,0
0.007808,-0.041724,1.007964,-0.665,-0.175,-0.3325,0
0.008052,-0.043676,1.010404,-0.6125,-0.1575,-0.35,0
0.007076,-0.043676,1.005524,-0.63,-0.1575,-0.315,0
0.005368,-0.044896,1.0004,-0.42,-0.175,-0.35,0
0.0061,-0.0427,1.003572,-0.595,-0.1225,-0.3325,0
0.006588,-0.04758,1.00772,-0.525,-0.1575,-0.3675,0
0.008296,-0.042212,1.002596,-0.63,-0.0525,-0.315,0
0.008296,-0.04636,1.005524,-0.805,-0.035,-0.315,0
0.007564,-0.045384,1.01016,-0.665,-0.105,-0.2975,0
0.006344,-0.045384,1.012356,-0.5075,-0.245,-0.3675,0
0.006344,-0.043432,1.007964,-0.5425,-0.21,-0.4025,0
0.005856,-0.045628,1.010404,-0.42,-0.245,-0.3675,0
0.0061,-0.044896,1.006012,-0.5075,-0.1925,-0.3325,0
0.010248,-0.04514,1.002352,-0.7175,-0.105,-0.315,0
0.008052,-0.044652,1.002108,-0.7875,0.0175,-0.35,0
0.00732,-0.042212,1.007964,-0.7,-0.0175,-0.4025,0
0.00732,-0.044896,1.007232,-0.6825,-0.175,-0.245,0
0.006832,-0.045384,1.008696,-0.77,-0.21,-0.315,0
0.005124,-0.045384,1.013332,-0.5075,-0.315,-0.28,0
0.0061,-0.041968,1.006744,-0.6125,-0.1575,-0.385,0
0.00732,-0.04514,1.00162,-0.5075,-0.035,-0.2975,0
0.00854,-0.044408,1.00284,-0.7,-0.07,-0.245,0
0.010736,-0.044408,1.002108,-0.6475,-0.07,-0.4025,0
0.009028,-0.044164,1.004304,-0.8225,0.035,-0.35,0
0.00854,-0.04148,1.00772,-0.6475,-0.1225,-0.315,0
0.010736,-0.044652,1.011136,-0.735,-0.105,-0.3675,0
0.009272,-0.044408,1.009184,-0.5075,-0.14,-0.28,0
0.008296,-0.044164,1.0065,-0.6125,-0.175,-0.3325,0
0.006588,-0.04514,1.008208,-0.4025,-0.1575,-0.2975,0
0.006344,-0.047092,1.002108,-0.42,-0.07,-0.3325,0
0.00732,-0.04392,1.005036,-0.5775,-0.175,-0.4025,0
0.008784,-0.044896,1.003084,-0.7875,-0.0175,-0.315,0
0.007076,-0.042944,1.00894,-0.77,-0.2275,-0.3325,0
