ax,ay,az,gx,gy,gz,class_label
0.021228,0.161772,1.255868,-15.68,-8.015,-1.33,2
-0.000244,0.146156,1.32126,3.71,2.275,-7.7525,2
-0.039772,0.11346,0.969168,-17.15,-7.735,-4.3925,2
0.022692,-0.066368,0.979904,7.8225,7.0175,-6.755,2
0.083448,-0.085644,0.876936,-15.575,-6.825,4.41,2
0.067832,-0.070516,0.748592,9.38,8.19,3.9025,2
0.106628,0.015128,0.775432,-3.43,-2.52,6.16,2
0.059536,0.042456,0.784704,18.5675,8.0675,1.47,2
0.05978,0.0854,1.262212,-4.1475,-3.325,2.8,2
0.051484,0.137616,1.235616,-0.035,-1.085,-0.91,2
0.009272,0.190076,1.285392,-7.91,-3.71,-6.93,2
-0.060512,0.11346,1.048468,-2.2925,-5.5125,-5.8625,2
0.018056,-0.061244,1.039928,-11.3925,2.625,-6.79,2
-0.048556,-0.05856,0.959164,-8.47,-4.2875,3.255,2
0.102724,-0.08418,0.765672,-1.435,9.345,2.8875,2
0.040016,-0.041968,0.680272,-4.9,-3.3075,5.2325,2
0.121268,0.036356,0.801052,15.12,8.9775,3.325,2
0.097844,0.016592,1.210728,1.0675,-7.595,4.41,2
0.054412,0.149084,1.218292,16.2225,4.76,1.015,2
0.085888,0.250344,1.275144,-17.78,-8.61,-5.915,2
-0.027328,0.136884,1.154364,9.6775,0.7875,-7.8575,2
-0.024888,-0.038308,1.072868,-19.985,-5.005,-5.8625,2
-0.026108,-0.041968,1.065304,2.5025,1.785,0.8575,2
0.092232,-0.061,0.755424,-16.5725,-4.13,2.135,2
0.02684,-0.072956,0.665144,5.915,2.415,3.1325,2
0.102968,-0.041236,0.76494,4.34,3.465,5.705,2
0.07076,0.000976,1.068964,10.9025,2.7825,4.6725,2
0.088816,0.017568,1.207556,4.4625,3.255,4.0425,2
0.060756,0.183244,1.159732,-8.96,-6.125,-4.515,2
-0.007808,0.195444,1.21268,6.3525,2.17,-7.2275,2
-0.06222,0.181048,1.12484,-12.46,-9.52,-5.0925,2
0.009272,-0.018544,1.139724,4.27,5.1975,-2.345,2
0.028548,-0.035868,0.734928,-19.4075,-8.5575,0.9275,2
0.038308,-0.041236,0.75152,5.3025,8.3825,0.07,2
0.063928,-0.078812,0.724436,-6.44,-2.7825,2.9925,2
0.064416,-0.022692,0.727852,17.395,9.065,4.4625,2
0.092964,-0.029768,1.124108,-3.9025,-2.4675,6.1075,2
0.063196,0.148596,1.090192,6.1075,1.4875,2.835,2
-0.010248,0.232288,1.217316,-5.4075,-3.7625,-5.005,2
-0.037332,0.13298,1.189744,4.165,-5.845,-5.81,2
-0.023668,-0.006832,1.177788,-4.2,0.4725,-6.44,2
-0.038796,0.006832,1.13094,-11.795,-5.6525,-0.5425,2
0.08052,-0.060512,0.800564,-4.375,8.8025,-1.4,2
0.054656,0.23668,1.306132,-13.2825,-6.4575,-6.51,2
-0.0427,0.122488,1.116788,3.4125,1.3125,-7.0175,2
-0.003416,0.18056,1.06262,-15.2775,-0.245,-6.4925,2
-0.047824,-0.046604,1.014064,-4.165,-2.31,2.1525,2
0.104188,-0.07198,0.765916,-7.8925,0.5775,2.2575,2
0.031964,-0.085156,0.651236,-0.49,-1.5225,4.3575,2
0.119072,-0.007564,0.77104,12.005,7.98,4.41,2
0.093208,-0.00122,1.133868,4.5675,-1.435,5.11,2
0.07686,0.045872,1.22366,12.2675,5.18,2.5375,2
0.079056,0.223016,1.21878,-14.8925,-8.68,2.87,2
-0.017568,0.171532,1.288076,10.0625,4.1475,-8.085,2
-0.060512,0.206912,1.108492,-18.5675,-8.295,-5.4775,2
-0.005856,-0.039284,1.108492,4.27,4.0075,-8.155,2
0.069052,-0.059536,1.009428,-19.32,-7.0525,1.295,2
0.019764,-0.048556,0.699304,6.51,5.285,1.3825,2
0.092964,-0.05002,0.754692,-2.2225,0.595,3.43,2
0.07198,-0.017812,0.695156,13.965,5.95,4.725,2
0.088572,-0.007564,1.15656,-0.4375,1.3475,5.0575,2
0.07076,0.17324,1.118496,-2.7825,-3.3425,3.0275,2
-0.007076,0.216672,1.246352,2.4325,3.29,-6.125,2
-0.020496,0.037088,0.806908,-19.915,-8.855,-1.8025,2
0.042456,-0.014884,0.833992,2.6425,8.6975,-3.3775,2
-0.008052,-0.115656,0.741028,-9.1525,-4.9,6.685,2
0.059048,-0.045384,0.85034,14.1575,9.275,5.2675,2
0.118828,-0.108336,0.96502,-6.1075,-3.255,7.035,2
0.057584,0.094672,0.936472,14.7875,5.425,-2.5025,2
0.007076,0.204472,1.287588,-6.37,-4.515,-1.925,2
0.004392,0.118584,1.26758,12.53,-3.3425,-4.41,2
-0.0122,0.089548,1.259528,-9.8,-2.6775,-4.0775,2
-0.048312,0.03416,1.226588,-6.3525,-3.29,-3.64,2
0.050508,0.024888,0.877912,-11.4625,5.6175,-4.1825,2
-0.044652,-0.107848,0.787144,-2.6775,-3.2725,-2.065,2
0.1098,-0.084424,0.81008,4.4625,6.3175,5.775,2
0.079544,-0.098332,0.80398,0.8575,-4.27,7.2975,2
0.104188,0.112728,0.937448,16.31,8.1725,6.0025,2
0.031476,0.138104,0.912072,-4.8825,-5.46,-0.0175,2
0.029524,0.146156,1.29442,15.12,3.5,-3.85,2
-0.008296,0.148352,1.285148,-20.8425,-9.24,-2.4675,2
-0.033184,0.074176,1.294176,3.9025,2.9575,-6.5625,2
0.008052,0.07198,0.909144,-22.1375,-1.96,-4.34,2
-0.02562,-0.08174,0.877912,3.605,2.7825,-4.9175,2
0.116388,-0.091012,0.8357,-9.6775,-1.2075,5.495,2
0.067832,-0.087352,0.733708,10.115,1.4175,5.8975,2
0.12078,0.058072,0.88084,-7.3325,3.325,6.6325,2
0.063684,0.085156,0.81862,7.6475,0.6475,0.805,2
0.044408,0.119072,1.300276,6.3,2.8525,-0.385,2
0.019764,0.159088,1.253672,4.9525,-8.3475,-1.3825,2
0.022204,0.121756,1.313696,4.8125,2.4675,-7.4375,2
-0.048556,0.122976,0.955504,-18.41,-8.015,-4.1475,2
0.028792,-0.057096,0.98088,3.2725,7.1925,-6.6325,2
-0.035136,-0.11102,0.861808,-14.7175,-6.6675,4.5325,2
0.063684,-0.064172,0.74298,9.87,7.7875,3.745,2
0.110776,-0.110776,0.80398,-11.375,-2.6075,5.915,2
0.079788,0.054168,0.79056,17.2725,7.875,1.155,2
0.057584,0.08784,1.262212,-3.6575,-3.5,2.45,2
0.051728,0.0915,1.241472,16.0125,-1.4175,-1.225,2
0.027328,0.199104,1.293932,-8.8725,-3.7975,-6.7025,2
-0.060756,0.108824,1.044808,-2.345,-1.1725,-5.6875,2
0.03172,0.12932,1.022848,-10.815,2.555,-6.055,2
-0.051484,-0.064904,0.959408,-6.5625,-4.1125,3.3775,2
0.115656,-0.088328,0.784948,-0.5075,3.36,3.1675,2
0.055388,-0.105408,0.676856,-2.24,-3.255,5.53,2
0.115168,0.034648,0.802028,16.6425,9.0125,2.625,2
0.085644,0.032208,1.205116,-0.6825,-3.4475,4.13,2
0.053192,0.083692,1.229272,15.995,4.7075,0.5075,2
0.05124,-0.10004,0.839848,-0.595,2.6775,5.7225,2
0.06954,-0.09394,0.751032,4.7775,-2.4675,6.685,2
0.124928,0.098088,0.892064,2.1875,7.1925,6.3875,2
0.075396,0.11102,0.851804,-0.8225,-3.395,0.77,2
0.036844,0.1525,1.307596,11.5325,5.495,-2.2925,2
-0.000488,0.153964,1.266848,-3.185,-8.8725,-1.7325,2
0.00976,0.101748,1.300276,6.4925,3.29,-7.035,2
-0.02318,0.096624,0.937936,-22.015,-9.2575,-4.025,2
0.0122,0.063684,0.939888,5.005,5.5125,-6.02,2
-0.012932,-0.1281,0.854732,-12.11,-5.1975,5.2325,2
0.074176,-0.070516,0.715408,12.5475,6.9475,4.3575,2
0.109068,-0.129076,0.851072,-9.975,-0.6825,6.335,2
0.076372,0.075396,0.783972,10.4475,5.3025,0.735,2
0.044652,0.100284,1.266116,0.8225,-1.47,1.5225,2
0.02806,0.120292,1.2444,8.61,-4.7075,-1.4175,2
0.027328,0.17324,1.2932,-0.4725,-0.4725,-0.7175,2
-0.060756,0.105408,1.248792,-12.3725,-4.585,-4.4625,2
0.048068,0.105896,1.007232,-1.575,5.6525,-6.3875,2
-0.054412,-0.10004,0.91622,-11.1125,-6.37,-3.6575,2
0.095892,-0.061488,0.92842,6.23,6.23,3.15,2
0.081496,-0.143228,0.734196,-6.8425,-3.78,5.565,2
0.096868,0.066612,0.791536,17.6575,9.065,4.7425,2
0.05856,0.048556,0.809104,-3.64,-4.2875,3.8675,2
0.06832,0.09638,1.220732,17.185,2.975,-0.7,2
0.021472,0.18544,1.262456,-12.845,-6.86,1.3825,2
-0.043432,0.141276,1.274168,1.82,2.17,-6.8775,2
-0.010736,0.150548,1.060424,-15.7675,-1.75,-5.8975,2
-0.038552,-0.047824,1.014796,0.7525,-0.945,-6.545,2
0.099552,-0.098088,0.974536,-5.7575,-0.8575,2.765,2
0.031232,-0.06954,0.667828,-0.7525,-0.98,3.955,2
0.115168,0.003904,0.786656,-4.13,6.9475,4.4625,2
0.055144,0.008784,0.697596,3.605,-1.085,4.4975,2
0.061244,0.067588,1.209752,11.69,5.0575,2.275,2
0.0732,0.229116,1.220244,2.3625,-7.9625,2.3625,2
0.053924,0.174704,1.266116,8.995,4.62,-7.7875,2
-0.05124,0.185928,1.096536,-18.9875,-7.805,-5.18,2
-0.006344,-0.039528,1.106784,7.105,3.85,-7.735,2
-0.034404,-0.064416,1.01626,-18.62,-7.105,1.715,2
0.044896,-0.06466,0.7015,8.75,5.11,1.3475,2
0.07686,-0.099552,0.745664,-16.31,-0.4725,3.71,2
0.061488,0.004636,0.70882,14.1225,6.23,4.3575,2
0.090036,-0.028304,1.157292,0.63,-0.875,5.46,2
0.069296,0.046848,1.10654,14.105,-1.61,2.275,2
0.063684,0.221308,1.240008,1.2775,-0.945,-5.985,2
-0.064172,0.172264,1.16754,-7.2625,-2.2225,-5.25,2
0.006344,0.199348,1.174128,-0.5075,3.0625,-6.7375,2
-0.067832,-0.033184,1.090924,-16.0475,-7.3325,0.14,2
0.068076,-0.033184,0.798612,2.24,3.6925,-0.91,2
0.018056,-0.076128,0.709552,-13.1425,-4.235,2.2575,2
0.08784,-0.007564,0.758596,15.715,9.415,4.55,2
0.091744,-0.070028,1.062864,-2.905,-4.1475,6.9475,2
0.080764,0.027084,1.053836,16.8875,5.425,3.4125,2
0.091744,0.234728,1.157536,-9.9575,-5.705,5.5125,2
-0.011224,0.157136,1.148508,8.575,4.2875,-6.3175,2
-0.044652,0.23668,1.211216,-13.4925,-4.0775,-5.25,2
-0.027572,0.025376,1.186816,-6.16,-1.4175,-7.1925,2
0.068564,-0.053192,1.130208,-10.22,-3.465,-1.68,2
-0.031476,-0.00976,0.716384,-3.9375,-1.26,-0.105,2
0.09028,-0.05978,0.787144,7.21,5.145,0.77,2
0.091256,-0.087596,0.669536,4.6375,0.0525,6.895,2
0.089792,-0.037332,1.026264,8.645,6.545,5.67,2
0.079788,0.193248,1.036512,-9.5725,-5.53,5.6175,2
0.003904,0.203984,1.140944,11.515,5.3725,-5.74,2
-0.047336,0.20862,1.231468,-12.7225,-9.2225,-4.025,2
-0.015616,0.034892,1.249768,9.3975,3.43,-7.07,2
0.090524,0.007076,1.181936,7.0875,2.9225,4.2875,2
0.067832,0.047336,1.13948,8.1375,-5.3025,2.6775,2
0.058316,0.20252,1.250256,7.77,2.4325,2.2925,2
-0.069296,0.191784,1.220976,-15.015,-6.055,-4.9875,2
0.00366,0.177144,1.157292,5.8275,4.48,-7.385,2
-0.06832,-0.064172,1.059448,-19.4075,-8.435,-4.9875,2
0.040504,-0.025132,1.08458,6.44,5.0575,-0.5425,2
0.049288,-0.089792,0.738832,-16.94,-3.2025,2.6775,2
0.066856,-0.016104,0.72346,16.1,8.7325,1.7325,2
0.081008,-0.060268,0.744444,-3.57,-3.1675,6.4925,2
0.073932,0.034404,1.057008,16.415,2.1525,2.905,2
0.076616,0.225212,1.189256,-3.7975,-3.3075,5.1275,2
-0.034892,0.163724,1.149728,1.015,1.295,-5.46,2
-0.016836,0.226432,1.210484,-6.125,0.1575,-5.8275,2
-0.041968,0.019032,1.156316,-0.805,-5.215,-6.0725,2
0.000488,-0.044164,1.125572,-2.135,0.7525,-1.8725,2
-0.019764,-0.02562,0.70394,-10.1675,-3.85,0.84,2
0.094184,-0.023668,0.79056,-2.2225,7.98,0.7,2
0.009272,-0.101748,0.668316,-0.5775,-3.08,7.21,2
0.07686,-0.008784,1.00284,14.1575,7.49,4.69,2
0.081984,0.203008,1.083116,-0.1225,-6.58,6.16,2
0.077836,0.178608,1.116544,12.39,6.055,-6.09,2
-0.049532,0.224724,1.239276,-14.3325,-7.385,-4.1825,2
-0.0244,0.028792,1.235372,10.0975,1.61,-7.49,2
0.02928,-0.003904,0.842776,-17.7975,0.8225,-2.345,2
-0.016592,-0.085888,0.783484,1.1725,1.61,-2.135,2
0.055632,-0.10858,0.782996,0.63,1.47,6.8425,2
0.073688,-0.068564,0.821304,8.575,-1.365,6.5275,2
0.101992,0.135664,0.978684,2.345,4.62,6.825,2
0.08052,0.156404,0.9333,-3.92,-2.065,-1.5225,2
0.02562,0.174216,1.309548,10.5525,3.4125,-3.7625,2
-0.035624,0.090036,1.24684,-6.7725,-8.6975,-3.4475,2
0.004636,0.09272,1.291004,5.1625,3.1675,-6.58,2
-0.01098,0.030988,0.88816,-21.7,-5.2675,-3.0275,2
0.020252,-0.065392,0.873764,5.4775,6.3,-4.7425,2
-0.006588,-0.132736,0.813252,-11.025,-4.5675,6.0025,2
0.077592,-0.055388,0.762988,13.5625,7.525,5.075,2
0.109556,-0.129076,0.890112,-8.6275,-0.9625,6.895,2
0.059292,0.093696,0.844972,12.4425,4.83,-0.6475,2
0.022692,0.13176,1.289784,-1.68,-2.03,0.1225,2
0.02562,0.113216,1.262944,10.1675,-4.69,-2.66,2
-0.00244,0.11956,1.283928,-1.75,-0.8575,-6.755,2
-0.063684,0.107604,0.945256,-11.585,-5.0925,-4.305,2
0.05124,0.07198,0.969412,-4.1475,6.2475,-5.985,2
-0.05002,-0.106628,0.850096,-9.73,-5.81,5.215,2
0.091256,-0.07198,0.771528,5.6,7.42,4.1475,2
0.0793,-0.119804,0.770064,-5.8975,-4.27,6.615,2
0.099064,0.075396,0.835212,17.22,9.1875,5.46,2
0.069052,0.076372,1.273436,-3.675,-4.7075,2.4325,2
0.041724,0.114436,1.244644,16.765,2.1525,-1.61,2
0.03172,0.212036,1.308084,-15.89,-7.4025,-0.035,2
-0.03294,0.09394,1.28222,4.34,1.82,-6.86,2
0.001952,0.144692,0.998204,-18.4275,-1.0675,-5.8625,2
-0.039284,-0.061,0.968436,-0.7525,-0.3325,-6.3175,2
0.111996,-0.088572,0.916464,-8.75,-0.5075,3.8675,2
0.042944,-0.088328,0.660752,3.675,-0.2975,5.1625,2
0.124928,0.011468,0.805688,11.3225,6.685,5.425,2
0.072224,0.04636,0.721752,4.55,-0.8575,3.7275,2
0.074176,0.060512,1.26514,11.62,4.6725,1.225,2
0.053436,0.207888,1.23952,3.6575,-8.7325,1.1725,2
-0.017324,0.172264,1.309548,7.91,3.7975,-8.225,2
-0.039284,0.171288,1.061644,-19.2325,-8.0325,-5.2675,2
-0.000488,-0.049532,1.055788,6.9825,5.0575,-7.7525,2
-0.029036,-0.061488,0.967216,-18.97,-6.965,2.625,2
0.03904,-0.065148,0.710772,8.365,6.09,2.52,2
0.011956,0.107848,1.302472,3.99,2.4675,-3.5,2
-0.042456,0.104676,1.248792,-18.3925,-8.5925,-4.2175,2
0.019764,0.059536,0.964532,1.785,6.58,-6.195,2
-0.030744,-0.101748,0.843752,-14.21,-6.055,-2.8175,2
0.070028,-0.0732,0.878644,10.43,7.9625,4.2875,2
0.099064,-0.11224,0.81374,-10.64,-2.73,6.4225,2
0.08052,0.0671,0.815936,16.5725,7.665,5.3375,2
0.054168,0.095404,0.887184,-3.2375,-3.5875,2.1175,2
0.046116,0.099064,1.235128,16.3275,-1.05,-1.715,2
0.028792,0.190076,1.301008,-8.575,-3.85,-0.4025,2
-0.056608,0.098088,1.26392,-3.4825,-1.4525,-5.705,2
0.0366,0.119316,0.999424,-10.2375,3.5525,-6.4925,2
-0.059048,-0.076616,0.93696,-5.0925,-4.445,-4.9175,2
0.042212,-0.084424,0.91622,-0.63,4.2,3.5,2
0.0549,-0.108092,0.689544,-3.0275,-3.2725,5.7225,2
0.106872,0.035624,0.809348,0.875,8.8375,5.2325,2
0.077348,0.042456,0.757376,-0.595,-3.5875,3.745,2
0.055876,0.081496,1.24074,15.7325,4.2,0.3325,2
0.061732,0.219112,1.26392,-2.03,-8.3125,1.3475,2
0.039772,0.134444,1.298812,7.945,3.4125,-8.0675,2
-0.02928,0.18422,1.067012,-20.755,-4.7775,-6.02,2
-0.022448,-0.05368,1.038464,6.755,2.1175,-7.6125,2
-0.010004,-0.07442,0.9699,-15.1725,-3.92,2.59,2
0.027084,-0.072712,0.671732,5.81,3.22,3.605,2
0.11712,-0.100772,0.77348,-12.845,3.815,4.7425,2
0.05368,0.001464,0.681004,11.4275,2.66,4.41,2
0.08418,0.1891,1.206336,5.46,3.4825,3.675,2
0.072712,0.209596,1.186816,-10.4825,-6.405,-4.935,2
0.002196,0.182756,1.218536,6.2825,4.2175,-7.4725,2
-0.058072,0.000732,1.103612,-12.145,-9.03,-5.2675,2
0.000488,-0.033916,1.13338,5.355,4.9175,-1.925,2
0.025132,-0.03538,0.736636,-20.055,-3.5875,1.3475,2
0.045384,-0.038552,0.752008,5.705,8.4525,0.4375,2
0.049532,-0.08174,0.71614,-5.18,-3.045,6.9825,2
0.05246,0,0.984052,17.045,8.68,4.34,2
0.094428,-0.02684,1.1407,-3.885,-3.0625,6.2125,2
0.065148,0.131516,1.087996,6.3,1.9775,-4.9875,2
-0.017568,0.238144,1.232932,-6.265,-4.13,-5.2325,2
-0.042212,0.144692,1.205848,3.185,-5.7225,-6.0025,2
-0.007076,-0.003416,1.173152,-5.775,0.455,-3.6575,2
-0.034892,-0.002684,0.74786,-10.325,-4.8475,-0.5775,2
0.078568,-0.03538,0.8052,-5.3025,8.1725,-1.1725,2
-0.011712,-0.092476,0.703208,-2.0825,-3.5525,7.385,2
0.080764,-0.043188,0.956236,11.865,8.575,5.6525,2
0.104432,-0.067344,0.990396,1.2775,-5.775,7.1925,2
0.078324,0.146156,1.067012,15.9075,6.545,4.7075,2
-0.011956,0.225212,1.112152,-11.4275,-7.07,-3.395,2
-0.013664,0.152256,1.25904,14.14,1.4,-6.545,2
-0.044896,0.04148,1.217804,-19.3725,-7.3325,-5.11,2
-0.038796,0.002684,1.218048,1.4,1.82,-3.675,2
0.043676,-0.018544,0.817156,-20.265,1.435,-1.9425,2
-0.026352,-0.098576,0.752008,8.925,2.065,-1.4525,2
0.115412,-0.078324,0.773724,-2.555,1.785,6.7025,2
0.072224,-0.070028,0.860588,11.165,-2.1175,6.7375,2
0.1098,0.134688,1.007476,9.66,4.3575,6.7025,2
-0.00122,0.155428,0.976,-0.56,-2.975,-2.1,2
0.016592,0.185196,1.316624,7.4725,3.465,-4.445,2
-0.0244,0.098332,1.2383,-3.325,-9.2925,-3.8325,2
0.01708,0.045384,1.268312,4.305,3.4825,-6.2125,2
-0.022936,0.042944,0.84668,-21.035,-5.4775,-2.6075,2
0.02562,-0.060024,0.865956,3.4125,7.2975,-4.375,2
-0.00854,-0.1281,0.769576,-10.4125,-4.6025,6.685,2
0.071004,-0.053924,0.789096,13.3875,5.95,5.495,2
0.114436,0.104432,0.925736,-7.945,-2.135,7.1925,2
0.061,0.099552,0.886696,13.02,5.075,-1.365,2
0.051972,-0.031476,0.795196,1.26,8.8375,-1.3125,2
0.011956,-0.08906,0.721996,-6.3525,-4.305,1.995,2
0.069052,-0.023912,0.762988,15.2425,9.6075,5.0925,2
0.10858,-0.068808,1.039196,-3.22,-4.4275,7.1225,2
0.060268,0.129076,1.037976,13.3,4.8475,4.0075,2
-0.00854,0.243512,1.153144,-9.765,-5.5825,-3.8325,2
-0.008296,0.125904,1.24074,11.5325,-2.415,-6.0725,2
-0.03538,0.02562,1.219024,-11.2875,-3.395,-5.4075,2
-0.054412,0.020252,1.194136,-5.5125,-2.135,-2.5375,2
0.071492,-0.022448,0.83082,-12.565,5.6,-2.345,2
-0.0366,-0.111264,0.725412,-3.43,-1.855,-0.315,2
0.079544,-0.0671,0.791292,5.1275,5.81,6.265,2
0.083204,-0.07442,0.889868,4.4275,-5.0575,7.245,2
0.095892,0.137372,1.01626,7.105,7.07,6.02,2
0.080032,0.180804,1.003816,-6.475,-5.845,-2.0125,2
0.003904,0.18178,1.300032,12.88,3.325,-5.425,2
-0.025864,0.098332,1.246108,-9.94,-9.24,-3.9025,2
-0.011956,0.029524,1.260748,4.7075,3.325,-5.565,2
0.004148,0.044652,0.849608,-22.6975,-2.4675,-2.9225,2
0.000488,-0.076128,0.835212,4.48,4.9525,-3.5525,2
0.027816,-0.114436,0.781044,-8.89,-1.82,6.6325,2
0.06954,-0.073932,0.779824,13.37,5.845,6.0725,2
0.10858,-0.099064,0.94062,-6.125,1.505,7.1925,2
0.06832,0.121024,0.885476,6.3175,1.435,-0.98,2
0.031964,0.141276,1.301984,4.165,0.35,-1.75,2
-0.001952,0.150304,1.254404,4.2175,-7.35,-3.0975,2
0.00732,0.100528,1.296372,1.715,1.4525,-6.9825,2
-0.039528,0.07686,0.91012,-16.8875,-7.3675,-3.6575,2
0.035624,0.035624,0.921832,0.525,7.315,-5.705,2
0.083936,-0.111508,0.758596,-11.9175,-5.9325,5.6525,2
0.071492,-0.064172,0.789584,9.695,8.12,4.7425,2
0.1037,0.05734,0.83326,-4.0075,-3.4475,3.64,2
0.056608,0.079056,1.207312,17.7975,7.7525,-0.385,2
0.046116,0.13664,1.284904,-5.5475,-4.375,1.2425,2
0.048556,0.122976,1.266848,-0.77,-0.595,-6.3,2
0.025132,0.156648,1.067012,-11.725,-4.655,-6.825,2
-0.055632,-0.054412,0.993568,-7.665,-4.1125,2.625,2
0.100284,-0.075884,0.770796,-3.6225,8.96,2.1525,2
0.034892,-0.037576,0.680516,-3.8325,-3.2025,4.7425,2
0.117608,0.015128,0.782508,14.1575,8.995,3.92,2
0.096868,0.001708,1.14924,2.205,-2.9925,5.2325,2
0.071736,0.067832,1.200724,14.8575,5.11,2.0475,2
0.08174,0.238144,1.233664,-16.1525,-8.1725,-5.4775,2
-0.020496,0.143472,1.183156,10.4475,4.3925,-8.0325,2
-0.041724,0.217404,1.099952,-19.1275,-6.475,-5.915,2
-0.014884,-0.033428,1.112152,2.1175,2.1875,-0.21,2
0.077104,-0.07076,0.763964,-17.64,-5.39,1.4175,2
0.010736,-0.058072,0.682224,5.11,3.1325,2.1175,2
0.090036,-0.057584,0.759328,2.17,2.415,6.335,2
0.077104,-0.005124,1.02724,11.27,3.745,5.1975,2
0.092232,-0.01098,1.151924,3.815,2.905,5.0925,2
0.065392,0.18544,1.123132,-6.44,-4.725,3.3075,2
-0.012688,0.207156,1.24806,5.7575,2.1,-6.8075,2
-0.047336,0.182512,1.169248,-9.66,-9.24,-5.0575,2
0,-0.024156,1.171444,4.585,4.4975,-7.49,2
0.008296,-0.009516,1.083116,-20.195,-8.7675,0,2
0.038796,-0.0488,0.78446,4.7425,8.2775,-1.0325,2
0.040016,-0.09394,0.721752,-7.3675,-3.5,2.0475,2
0.061976,-0.02928,0.760792,16.835,8.925,5.04,2
0.103456,-0.053192,1.070672,-5.53,-3.0975,6.79,2
0.06344,0.13176,1.037488,9.7475,3.22,3.78,2
-0.00122,0.223016,1.157536,-5.7575,-4.165,-4.1825,2
-0.033184,0.136152,1.22,7.35,-4.8475,-5.6525,2
-0.010736,0.035624,1.22,-7.1575,-0.8925,-5.775,2
-0.048068,0.013176,1.16998,-9.52,-4.34,-1.7325,2
0.056608,0.074176,1.171688,17.1325,3.4125,1.05,2
0.073444,0.253272,1.264896,-13.58,-6.825,-5.9675,2
-0.02684,0.12322,1.167052,7.0525,3.0625,-7.21,2
-0.014152,0.209596,1.107272,-15.7325,-2.205,-6.3175,2
-0.036112,-0.024888,1.087508,-3.7975,-1.505,-7.1225,2
0.095648,-0.070028,1.016748,-10.71,-1.435,1.225,2
0.004636,-0.06466,0.665876,-0.105,-0.735,3.045,2
0.10248,-0.03904,0.769576,9.1,6.335,3.465,2
0.08418,-0.025132,0.67222,6.055,-0.315,5.8975,2
0.085156,-0.00122,1.164612,10.3775,5.285,4.13,2
0.075152,0.212768,1.156316,-11.6375,-7.21,3.9375,2
-0.021228,0.18788,1.253428,10.0275,4.27,-7.6125,2
-0.04514,0.210328,1.162416,-15.715,-8.6275,-5.4775,2
-0.009272,-0.02562,1.16388,4.7425,3.85,-8.1725,2
0.036844,-0.0183,1.074088,-21.6125,-8.0325,-0.07,2
0.017568,-0.041724,0.7503,5.6175,5.4775,-0.2975,2
0.069052,-0.078812,0.742492,-18.83,-0.5775,2.1525,2
0.038308,-0.039528,0.716872,15.8725,6.44,5.4775,2
0.095648,-0.037332,1.086776,-2.8875,0.8225,6.3,2
0.070028,0.16592,1.04676,16.695,-0.945,4.1475,2
0.08052,0.191784,1.17242,1.8025,-0.28,-4.865,2
-0.045628,0.16104,1.195112,-0.315,-8.155,-4.83,2
-0.002928,0.02196,1.22244,-1.2075,2.5725,-6.2825,2
-0.055876,0.017324,1.13338,-16.17,-7.56,-1.12,2
0.058804,-0.027572,0.828624,0.2275,8.75,-2.59,2
-0.01586,-0.121512,0.726632,-14.6475,-4.97,0.8225,2
0.078324,-0.03172,0.797636,12.53,9.4675,5.215,2
0.10736,-0.09516,0.980148,-3.535,-4.2,7.2975,2
0.056608,0.003904,0.9821,14.5075,6.3175,4.48,2
0.105408,0.22204,1.098732,-8.715,-6.0025,-2.52,2
0.000976,0.140056,1.274412,12.7575,5.46,-5.6,2
-0.0244,0.23668,1.246108,-11.06,-4.3575,-4.48,2
-0.02318,0.036356,1.226832,-4.235,-1.19,-3.8675,2
0.049776,0.0122,0.85766,-14.315,-4.34,-3.4825,2
-0.036112,-0.010736,0.776652,-2.73,-1.3825,-1.645,2
0.060512,-0.089304,0.796416,2.6775,4.7775,6.23,2
0.06954,-0.086376,0.813984,4.515,-0.42,7.4025,2
0.108824,-0.070272,0.961116,4.5325,7.1225,6.5625,2
0.077348,0.136152,0.92354,-3.4125,-4.585,6.825,2
0.018788,0.147864,1.297348,13.475,5.705,-4.13,2
-0.022692,0.19276,1.267824,-7.875,-9.52,-3.01,2
-0.00122,0.059292,1.287588,5.0925,3.6225,-6.2125,2
0.005368,0.061732,1.212436,-22.54,-9.415,-3.78,2
-0.009272,0.019764,0.881572,4.1825,4.655,-4.9,2
0.01464,-0.097356,0.82838,-11.795,-3.0275,-1.7325,2
0.064172,-0.078324,0.797636,12.2675,6.2125,5.635,2
0.111752,-0.093452,0.8845,-8.575,1.575,6.755,2
0.06466,0.099064,0.842288,9.3625,2.415,5.845,2
0.04392,0.131028,0.979416,2.6775,0.385,-0.2275,2
0.023668,0.110288,1.25416,8.015,-6.7725,-1.9425,2
0.020252,0.122488,1.293932,1.7325,1.2075,-2.73,2
-0.047336,0.103944,1.245376,-14.7875,-6.9825,-4.2,2
0.049044,0.059048,0.963556,0.035,6.9125,-6.265,2
-0.046848,-0.104676,0.85766,-14.7875,-6.4225,-2.94,2
0.048556,-0.05978,0.899384,7.98,7.6125,4.0425,2
0.0915,-0.124928,0.797148,-8.6275,-3.745,6.4225,2
0.075152,0.058316,0.80886,10.0975,8.715,5.2325,2
0.096868,0.0915,0.870348,-3.605,-4.515,2.415,2
0.047824,0.096868,1.247084,16.94,0.315,-1.575,2
